"Station Name","County","Station Type","Status","Status Date","Primary Responsible Entity","Primary Water Use","Artesian Well","Geothermal Well","Well Total Depth (ft)","Well Completion Date","Method Drilled","Well Construction ID","Metal Tags","USGS ID","Elevation (ft)","Height System","Time Zone","IDTM Easting","IDTM Northing","Latitude","Longitude","Method of Positioning"
"16S 32E 14AAA1","ONEIDA","Well","Discontinued",2020-06-18,"IDWR","Irrigation","No","No",300,1958-01-01,"Cable","401000","---","420234112403601",4609,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2609570.77,1205588.45,42.0426969818633,-112.676090053902,"Digitized"
"16S 32E 14DCC1","ONEIDA","Well","Inactive",2020-06-18,"---","Domestic","No","No",155,1993-05-21,"Air Rotary","329322","A0011017","420146112410101",4585,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2608881.34,1204099.83,42.0293888761587,-112.684694554943,"GPS"
"16S 32E 16DDD1","ONEIDA","Well","Inactive",2020-06-18,"---","Domestic","No","No",355,1989-09-15,"Air Rotary","329296","---","---",4570,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2606373.88,1203998.55,42.0288199942603,-112.714996023382,"Digitized"
"16S 32E 21ADD1","ONEIDA","Well","Inactive",2020-06-18,"---","Irrigation","No","No",336,1974-09-25,"Cable","393940","---","---",4565,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2606442.34,1203266.71,42.0222209864014,-112.714302022129,"Digitized"
"16S 32E 22ADA1","ONEIDA","Well","Inactive",2020-06-18,"---","Other","No","No",142,1984-08-11,"Cable","329278","---","---",4570,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2608036.2,1203564.93,42.0246890118203,-112.694999945261,"Digitized"
"16S 32E 23CCC2","ONEIDA","Well","Inactive",2020-06-18,"---","Irrigation","No","No",330,1975-10-23,"Cable","397661","---","---",4560,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2608241.65,1202566.54,42.0156709831485,-112.692703059216,"Digitized"
"16S 32E 24BDC1","ONEIDA","Well","Inactive",2020-06-18,"---","Irrigation","No","No",790,1973-07-31,"Cable","381413","---","---",4605,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2610250.26,1203381.7,42.0227320273134,-112.66829703227,"Digitized"
"16S 32E 25CAB1","ONEIDA","Well","Inactive",2020-06-18,"---","---","No","No",220,1968-08-04,"---","---","---","---",4655,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2610203.31,1201608.36,42.0067710797813,-112.669196963883,"Digitized"
"16S 32E 27DAB1","ONEIDA","Well","Active",2020-06-18,"IDWR","Irrigation","No","No",230,1967-03-01,"Cable","391670","---","420027112415201",4559,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2607768.14,1201642.88,42.0074190347015,-112.698590057376,"Digitized"
"16S 32E 28BAA2","ONEIDA","Well","Inactive",2020-06-18,"---","Domestic","No","No",101,1984-07-27,"Cable","329281","---","---",4580,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2605629.26,1202287.35,42.0135120103926,-112.724296995502,"Digitized"
"16S 32E 28DAA1","ONEIDA","Well","Inactive",2020-06-18,"---","Irrigation","No","No",358,1975-02-22,"Cable","---","---","---",4555,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2606468.31,1201537.72,42.0066490030299,-112.714302052881,"Digitized"
"16S 36E 14DBC1","ONEIDA","Well","Active",2020-06-18,"IDWR","Domestic","No","No",81,1974-09-01,"Air Rotary","384323","A0000720","420204112130101",4455,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2647458.9,1205333.51,42.03421,-112.21855,"GPS"
"16S 39E 18CDA1","FRANKLIN","Well","Active",2020-06-18,"IDWR","Irrigation","No","No",462,1961-03-01,"---","---","A0010774","420150111564701",4542.7,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2669936,1205381.88,42.0301108409976,-111.947147712519,"GPS"
"16S 40E 29CCB1","FRANKLIN","Well","Active",2020-06-18,"IDWR","Unused","No","No",84,1950-01-01,"Cable","---","---","420011111485501",4504.9,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2680835.95,1202507.35,42.00181,-111.81645,"GPS"
"17N 01W 15AAC1","ADAMS","Well","Active",2020-06-18,"IDWR","Domestic","No","No",131,1971-08-16,"Cable","347346","---","444854116262301",3114,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2307238.63,1515573.03,44.8155250262425,-116.437919449402,"GPS"
"17N 03E 08BBA1","VALLEY","Well","Active",2023-06-26,"IDWR","Domestic","No","No",NA,NA,"","","","",4966,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2332086.54,1516761.99,44.832496,-116.124284,"Digitized"
"17N 03E 23AAA1","VALLEY","Well","Active",2023-06-26,"IDWR","Domestic","No","No",91,1991-10-08,"Air Rotary","","","",4950,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2337964.26,1513255.32,44.802307,-116.048855,"Digitized"
"17N 24E 04ADC1","LEMHI","Well","Active",2020-06-18,"IDWR","Domestic","No","No",34,1975-09-12,"Cable","---","---","445001113361001",5289.48,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2531327.74,1514758.84,44.8335363556642,-113.603662970017,"Digitized"
"17N 24E 13CBD1","LEMHI","Well","Active",2020-06-18,"IDWR","Domestic","No","No",31,1976-05-05,"Cable","366599","---","444802113331901",5414.92,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2535102.58,1511106.23,44.8004800413064,-113.55615995306,"Digitized"
"18N 03E 09AA1","VALLEY","Well","Inactive",2020-06-18,"---","Irrigation","No","No",90,1989-12-01,"Air Rotary","293666","---","---",5040,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2335405.43,1526239.36,44.918529004289,-116.085402964658,"Digitized"
"18N 03E 09CAB1","VALLEY","Well","Inactive",2020-06-18,"---","Unused","No","No",21,1989-03-24,"Auger","294267","---","---",5010,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2334356.37,1525355.24,44.910332025368,-116.098396007816,"Digitized"
"18N 03E 09CCC1","VALLEY","Well","Inactive",2020-06-18,"---","Irrigation","No","No",96,1973-06-25,"Cable","364377","---","---",5040,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2333868.56,1524836.08,44.905547981654,-116.104400994737,"Digitized"
"18N 03E 09CDA1","VALLEY","Well","Inactive",2020-06-18,"---","Unused","No","No",25,1993-05-18,"Auger","---","---","---",5040,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2334498.91,1525066.56,44.9077682062409,-116.096497051673,"Digitized"
"18N 03E 15AC1","VALLEY","Well","Inactive",2020-06-18,"---","Domestic","No","No",118,NA,"Air Rotary","---","---","---",5150,"Unknown","(UTC-07:00) Mountain Time (US & Canada)",2336442.82,1524108.77,44.8996010385039,-116.071579021997,"Digitized"
"18N 03E 15AC2","VALLEY","Well","Inactive",2020-06-18,"---","Domestic","No","No",101,NA,"Cable","---","---","---",5150,"Unknown","(UTC-07:00) Mountain Time (US & Canada)",2336442.82,1524108.77,44.8996010385039,-116.071579021997,"Digitized"
"18N 03E 15CA1","VALLEY","Well","Inactive",2020-06-18,"---","Domestic","No","No",78,NA,"Cable","---","---","---",5115,"Unknown","(UTC-07:00) Mountain Time (US & Canada)",2336030.38,1523724.53,44.8960494971663,-116.076674990124,"Digitized"
"18N 03E 15CC1","VALLEY","Well","Inactive",2020-06-18,"---","Domestic","No","No",125,NA,"Air Rotary","---","---","---",5100,"Unknown","(UTC-07:00) Mountain Time (US & Canada)",2335619.01,1523341.14,44.8925056314474,-116.081757064396,"Digitized"
"18N 03E 15CD1","VALLEY","Well","Inactive",2020-06-18,"---","Domestic","No","No",125,NA,"Air Rotary","---","---","---",5120,"Unknown","(UTC-07:00) Mountain Time (US & Canada)",2336021.41,1523327.86,44.8924789203207,-116.076660031768,"Digitized"
"18N 03E 34BDB1","VALLEY","Well","Active",2021-11-17,"IDWR","Domestic","","",144,2003-09-04,"","","","",5050,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2335656.68,1519393.43,44.857,-116.08,"Digitized"
"18N 03E 36BCD1","VALLEY","Well","Active",2020-06-18,"IDWR","Domestic","No","No",177,1966-10-29,"Mud Rotary","384162","A0009813","445120116022301",5080,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2338753.69,1519148.1,44.8554999333554,-116.040750045093,"GPS"
"18N 24E 16BBB1","LEMHI","Well","Active",2020-06-18,"IDWR","Domestic","No","No",40,1982-04-24,"---","---","---","445343113373801",5061.92,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2529364.08,1521599.96,44.8952033006713,-113.628109021642,"Digitized"
"18N 24E 20ADD1","LEMHI","Well","Active",2020-06-18,"IDWR","Domestic","No","No",72,NA,"---","---","---","---",5127.58,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2529292,1519473,44.8760595475762,-113.62914492523,"GPS"
"18N 24E 21BCD1","LEMHI","Well","Active",2020-06-18,"IDWR","Domestic","No","No",45,1973-06-01,"Cable","366596","---","445236113372901",5124.43,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2529571.01,1519533.43,44.8765920089848,-113.625609031446,"Digitized"
"18N 24E 28DCC3","LEMHI","Well","Active",2020-06-18,"IDWR","---","No","No",NA,NA,"---","---","---","---",5186.29,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2530180.39,1517025.16,44.853987160713,-113.618043339792,"GPS"
"18N 24E 31ACD1","LEMHI","Well","Active",2020-06-18,"IDWR","---","No","No",NA,NA,"---","---","---","---",5333.63,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2527691.64,1516186.16,44.846535483112,-113.649585619348,"GPS"
"18N 24E 33ACB1","LEMHI","Well","Active",2023-12-19,"IDWR","---","No","No",NA,NA,"---","---","---","---",5321.07,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2530808.03,1516276.26,44.8472187548257,-113.610145723987,"GPS"
"19N 24E 17BBB1","LEMHI","Well","Active",2020-06-18,"IDWR","---","No","No",NA,NA,"---","---","---","---",4755.96,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2527794.11,1531369.82,44.983213158212,-113.647454256622,"GPS"
"19N 24E 28ABB2","LEMHI","Well","Active",2020-06-18,"IDWR","---","No","No",NA,NA,"---","---","---","---",5022.49,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2530196.35,1528070.69,44.9534170053745,-113.617182038159,"GPS"
"19N 24E 29BDA1","LEMHI","Well","Active",2020-06-18,"IDWR","---","No","No",NA,NA,"---","---","---","---",4889.47,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2528440.48,1527779.4,44.9508673102888,-113.639458260467,"GPS"
"19N 24E 30AAA2","LEMHI","Well","Active",2020-06-18,"IDWR","---","No","No",NA,NA,"---","---","---","---",4869.55,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2527635.74,1528183.4,44.9545358013809,-113.649637679262,"GPS"
"19N 24E 32ADC1","LEMHI","Well","Active",2020-06-18,"IDWR","Domestic","No","No",61,1970-06-19,"Cable","355811","---","445600113375401",4938.1,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2528993.89,1525825.8,44.9332589654823,-113.632554983539,"Digitized"
"20N 01E 25CC1","ADAMS","Well","Inactive",2020-06-18,"---","Geothermal","No","Yes",55,1989-05-26,"Air Rotary","286355","---","---",3822,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2319585.52,1539902.92,45.0375949633633,-116.290577858837,"PLSS/Topo"
"20N 01E 25CC2","ADAMS","Well","Inactive",2020-06-18,"---","Geothermal","No","Yes",23,1968-10-05,"Cable","355531","---","---",3822,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2319585.52,1539902.92,45.0375949633633,-116.290577858837,"PLSS/Topo"
"20N 01E 26AC1","ADAMS","Well","Inactive",2020-06-18,"---","Irrigation","No","Yes",79,1983-06-14,"Air Rotary","397190","---","---",3922,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2318982.63,1540655.98,45.0442147089088,-116.298497445079,"PLSS/Topo"
"20N 01E 26DD1","ADAMS","Well","Inactive",2020-06-18,"---","Unused","No","Yes",90,1980-09-17,"Air Rotary","382054","---","---",3884,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2319365.29,1539842.47,45.0369951386014,-116.293349970048,"PLSS/Topo"
"20N 01E 26DD3","ADAMS","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",175,1982-10-19,"---","411984","---","---",3884,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2319362.55,1539844.67,45.0370142284553,-116.29338552021,"PLSS/Topo"
"20N 23E 03CBA2","LEMHI","Well","Active",2020-06-18,"IDWR","Irrigation","No","No",142,NA,"---","---","---","450527113433501",4410.34,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2521460.31,1543292.39,45.0907570909751,-113.727283014331,"Digitized"
"20N 23E 10ABA1","LEMHI","Well","Active",2020-06-18,"IDWR","---","No","No",NA,NA,"---","---","---","---",4409.48,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2522232.78,1542548.05,45.0840329185695,-113.717499634378,"GPS"
"20N 23E 11ADD1","LEMHI","Well","Active",2020-06-18,"IDWR","Unused","No","No",37,2016-10-06,"Air Rotary","445868","---","---",4592,"Unknown","(UTC-07:00) Mountain Time (US & Canada)",2524280.15,1541963.11,45.0787001714246,-113.69151346785,"GPS"
"20N 23E 11ADD2","LEMHI","Well","Active",2020-06-18,"IDWR","Unused","No","No",37,2016-10-06,"Air Rotary","445868","---","---",4592,"Unknown","(UTC-07:00) Mountain Time (US & Canada)",2524280.15,1541963.11,45.0787001714246,-113.69151346785,"GPS"
"20N 23E 11DBB1","LEMHI","Well","Active",2023-04-21,"IDWR","Unused","No","No",46,2016-09-30,"Air Rotary","445874","---","---",4508,"GPS","(UTC-07:00) Mountain Time (US & Canada)",2523797.33,1541707.22,45.0764131365074,-113.697659900545,"GPS"
"20N 23E 11DBB2","LEMHI","Well","Active",2020-06-18,"IDWR","Unused","No","No",50,2016-09-30,"Air Rotary","445875","---","---",4504,"GPS","(UTC-07:00) Mountain Time (US & Canada)",2523731.37,1541759.58,45.0768866798723,-113.698495418332,"GPS"
"20N 23E 14DDB1","LEMHI","Well","Active",2020-06-18,"IDWR","---","No","No",NA,NA,"---","---","---","---",4502.69,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2524135.1,1539703.27,45.0583627563015,-113.693465092842,"GPS"
"20N 23E 24CDD1","LEMHI","Well","Active",2020-06-18,"IDWR","---","No","No",NA,NA,"---","---","---","---",4553.44,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2525180.13,1537965.28,45.0426814848468,-113.68027976077,"GPS"
"20N 23E 25DAB1","LEMHI","Well","Active",2020-06-18,"IDWR","---","No","No",NA,NA,"---","---","---","---",4622.72,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2525790.22,1536940.51,45.0334348438997,-113.672585988206,"GPS"
"20N 24E 31DDC1","LEMHI","Well","Active",2021-04-29,"IDWR","Domestic","No","No",36,NA,"---","---","---","---",4670.44,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2527370,1534649,45.0127480441687,-113.652655355857,"GPS"
"21N 22E 06DAB1","LEMHI","Well","Inactive",2020-06-18,"---","Geothermal","No","No",29,1987-09-14,"Air Rotary","---","---","451037113534401",3944,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2508135.7,1552827.24,45.176865766633,-113.896456062095,"Digitized"
"21N 22E 06DAB2","LEMHI","Well","Inactive",2020-06-18,"---","Geothermal","No","No",32,1987-09-10,"Air Rotary","---","---","451038113534501",3944,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2508113.82,1552858.08,45.177143629093,-113.896734029012,"Digitized"
"21N 22E 08BAB1","LEMHI","Well","Inactive",2020-06-18,"---","Unused","No","No",NA,1979-07-11,"Air Rotary","406958","---","451011113530901",3960,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2508900.71,1552025.97,45.1696437843703,-113.886734013106,"Digitized"
"21N 22E 08BAB2","LEMHI","Well","Inactive",2020-06-18,"---","Irrigation","No","No",NA,1983-09-26,"Cable","---","---","451011113530902",3960,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2508900.71,1552025.97,45.1696437843703,-113.886734013106,"Digitized"
"21N 22E 08CBB1","LEMHI","Well","Inactive",2020-06-18,"---","Stock","No","No",34,1984-12-21,"Cable","346803","A0014493","450946113532401",3967,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2508509.82,1551210.23,45.162305604593,-113.891722186543,"Digitized"
"21N 22E 08CBC3","LEMHI","Well","Inactive",2020-06-18,"---","Public Water System","No","No",33,1984-06-04,"Air Rotary","---","---","450941113532501",3969,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2508552.74,1551099.75,45.1613105827351,-113.891177972415,"Digitized"
"21N 22E 09BCD1","LEMHI","Well","Inactive",2020-06-18,"---","Irrigation","No","No",42,1985-08-12,"Air Rotary","407803","E0007329","450953113520701",4009,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2510251.97,1551473.24,45.1646499607269,-113.869549952303,"GPS"
"21N 22E 09DAB1","LEMHI","Well","Active",2020-06-18,"IDWR","Domestic","No","No",40,NA,"---","---","---","---",4023.99,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2511288,1551367,45.163677808535,-113.856369546988,"GPS"
"21N 22E 09DDB1","LEMHI","Well","Active",2020-06-18,"IDWR","Unused","No","No",34,NA,"---","---","---","---",4042.11,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2511253,1550830,45.1588444850678,-113.856826998867,"GPS"
"21N 22E 10ACD2","LEMHI","Well","Active",2020-06-18,"IDWR","Unused","No","No",45,NA,"---","---","---","---",4063.54,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2512648,1551523,45.1650589896176,-113.839060784074,"GPS"
"21N 22E 10CCA1","LEMHI","Well","Active",2020-06-18,"IDWR","Stock","No","No",38,1972-02-16,"Cable","356511","---","450936113504701",4046,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2512002.51,1550951.07,45.1599219615441,-113.847288032792,"Digitized"
"21N 22E 14CDD1","LEMHI","Well","Active",2020-06-18,"IDWR","Domestic","No","No",37,NA,"---","---","---","---",4119.48,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2513957,1549180,45.14394346315,-113.822470012771,"GPS"
"21N 22E 16AAD1","LEMHI","Well","Inactive",2020-06-18,"---","Irrigation","No","No",70,1972-03-16,"---","356512","---","450914113511001",4060,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2511501.59,1550271.27,45.1538109843432,-113.853677046768,"Digitized"
"21N 22E 24DCA1","LEMHI","Well","Active",2020-06-18,"IDWR","Unused","No","No",52,NA,"---","---","---","---",4180.29,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2515983,1547793,45.1314152061762,-113.796744249246,"GPS"
"21N 22E 29CDB1","LEMHI","Well","Inactive",2020-06-18,"---","Industrial and Commercial","No","No",NA,1985-05-21,"Air Rotary","---","---","450701113530901",4039,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2508909.01,1546162.98,45.1168669038585,-113.886732946188,"Digitized"
"21N 22E 31DAA1","LEMHI","Well","Discontinued",2020-06-18,"---","Domestic","No","No",33,1971-08-19,"Cable","355745","---","450620113533401",4035,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2508364.49,1544897.05,45.1054779926796,-113.893676992749,"Digitized"
"21N 23E 20BBC1","LEMHI","Well","Discontinued",2020-06-18,"---","Domestic","No","No",65,1989-02-23,"Air Rotary","287453","---","450825113461201",4431,"GPS","(UTC-07:00) Mountain Time (US & Canada)",2518012.73,1548774.34,45.1402000219748,-113.770897006696,"Digitized"
"21N 23E 30ABC1","LEMHI","Well","Active",2020-06-18,"IDWR","Domestic","No","No",75,NA,"---","---","---","---",4258.97,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2517290.28,1547200.02,45.1260466072777,-113.78014019965,"Digitized"
"21N 23E 30DAC1","LEMHI","Well","Active",2020-06-18,"IDWR","Domestic","No","No",27,NA,"---","---","---","---",4239.74,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2517698,1546273,45.1176917860204,-113.77498855546,"GPS"
"25N 42E 02BCD1","SPOKANE WA","Well","Inactive",2020-06-18,"---","---","No","No",NA,NA,"---","---","---","474142117281801",1701,"GPS","(UTC-07:00) Mountain Time (US & Canada)",2239519.17,1838453.19,47.6948916845973,-117.471688936094,"GPS"
"25N 42E 11BCC1","SPOKANE WA","Well","Inactive",2020-06-18,"---","---","No","No",58,1942-03-28,"---","---","---","474047117280601",1690,"GPS","(UTC-07:00) Mountain Time (US & Canada)",2239580.13,1836757.71,47.6796888736372,-117.469866684769,"GPS"
"25N 42E 14CDD1","SPOKANE WA","Well","Inactive",2020-06-18,"---","---","No","No",136,1966-03-31,"---","---","---","473928117275001",1802,"GPS","(UTC-07:00) Mountain Time (US & Canada)",2239765.27,1834301.1,47.6577000355681,-117.465941718753,"GPS"
