_id,site_code,stn_id,swn,well_name,continuous_data_station_number,latitude,longitude,gse,rpe,gse_method,gse_acc,basin_code,basin_name,county_name,well_depth,well_use,well_type,wcr_no,monitoring_program,geology
44705,392867N1217825W001,16958,17N02E31A001M,17N02E31A001M,,39.2867,-121.7825,88.35,90.35,Unknown,Unknown,5-021.62,Sutter,Sutter,540.0,Irrigation,Single Well,104,SGMA,['Q']
44707,392870N1222095W001,35475,17N03W32H001M,17N03W32H001M,,39.2861,-122.2105,100.47,102.47,Surveyed to a benchmark,0.1 ft.,5-021.52,Colusa,Colusa,140.0,Residential,Single Well,93568,SGMA,['Q']
44708,392878N1217240W001,16959,17N02E34A001M,17N02E34A001M,,39.2878,-121.724,76.91,76.91,Unknown,Unknown,5-021.62,Sutter,Sutter,9.0,Unknown,Unknown,,VOLUNTARY,['Q']
44709,392882N1231962W002,53435,,Ukiah Valley-39,,39.28816,-123.19624,815.0,816.083,Unknown,Unknown,1-052,Ukiah Valley,Mendocino,81.0,Residential,Single Well,,VOLUNTARY,['Qoa']
44710,392883N1215952W001,17099,17N03E35H003M,YCWA-04,,39.28872,-121.59492,85.0,84.38,Unknown,2.5 ft.,5-021.60,North Yuba,Yuba,200.0,Observation,Single Well,454098,SGMA,['Qoa']
44713,392935N1217061W001,38209,17N02E26R001M,26R1 - Well #2,,39.2935,-121.7061,73.0,75.0,Unknown,Unknown,5-021.62,Sutter,Sutter,601.0,Irrigation,Single Well,0944093,VOLUNTARY,['Q']
44715,392937N1215005W001,17108,17N04E35D001M,17N04E35D001M,,39.2937,-121.5005,127.26,127.26,Unknown,Unknown,5-021.60,North Yuba,Yuba,270.0,Irrigation,Unknown,,VOLUNTARY,['Q']
44717,392949N1215592W001,17105,17N04E30R001M,17N04E30R001M,,39.2949,-121.5592,91.27,92.27,Unknown,Unknown,5-021.60,North Yuba,Yuba,280.0,Irrigation,Single Well,,VOLUNTARY,['Q']
44718,392952N1215180W001,49447,17N04E27N001M,PMW-13,,39.29518,-121.51802,114.09,113.55,Surveyed to a benchmark,0.1 ft.,5-021.60,North Yuba,Yuba,260.0,Observation,Single Well,E0180444,SGMA,['Q']
44719,392954N1221212W001,16960,17N02W30J002M,17N02W30J002M,,39.29541,-122.12121,63.43,64.43,Unknown,Unknown,5-021.52,Colusa,Colusa,182.0,Residential,Single Well,57983,SGMA,['Q']
44720,392962N1232047W001,17115,17N12W28M001M,392962N1232047W001,,39.29576,-123.20519,797.9,798.4,Unknown,Unknown,1-052,Ukiah Valley,Mendocino,32.0,Residential,Single Well,,SGMA,['Qoa']
44721,392970N1216907W001,24648,17N02E25J001M,BWD MW-1A,17N02E25J001M,39.29705,-121.6907,78.0,80.0,Unknown,Unknown,5-021.62,Sutter,Sutter,591.0,Observation,Part of a nested/multi-completion well,WCR0132169,SGMA,['Q']
44722,392970N1216907W002,38715,17N02E25J002M,BWD MW-1B,17N02E25J002M,39.29705,-121.6907,78.0,79.5,Unknown,Unknown,5-021.62,Sutter,Sutter,370.0,Observation,Part of a nested/multi-completion well,WCR0132169,SGMA,['Q']
44723,392970N1216907W003,24649,17N02E25J003M,BWD MW-1C,17N02E25J003M,39.29705,-121.6907,78.0,79.1,Unknown,Unknown,5-021.62,Sutter,Sutter,127.0,Observation,Part of a nested/multi-completion well,WCR0132169,SGMA,['Q']
44724,392978N1220313W001,33035,17N02W25G002M,17N02W25G002M,,39.2978,-122.0313,70.41,70.91,Surveyed to a benchmark,0.1 ft.,5-021.52,Colusa,Colusa,90.0,Industrial,Single Well,96526,VOLUNTARY,['Q']
44726,393006N1201122W001,34407,17N17E29B002M,17N17E29B001M,,39.3006,-120.1122,5886.219,5889.113,Surveyed to a benchmark,0.1 ft.,6-067,Martis Valley,Placer,100.0,Observation,Single Well,WCR0035737,VOLUNTARY,['Tv']
44727,393010N1219528W001,24441,17N01W27A001M,17N01W27A001M-DEEP,17N01W27A001M,39.30099,-121.95299,66.61,68.98,Unknown,Unknown,5-021.70,Butte,Colusa,581.0,Observation,Part of a nested/multi-completion well,WCR2010-008419,CASGEM,['Q']
44728,393010N1219528W002,24980,17N01W27A002M,17N01W27A002M-INT,17N01W27A002M,39.30099,-121.95299,66.61,68.63,Surveyed to a benchmark,0.1 ft.,5-021.70,Butte,Colusa,285.0,Observation,Part of a nested/multi-completion well,WCR2010-008419,CASGEM,['Q']
44729,393010N1219528W003,24981,17N01W27A003M,17N01W27A003M-SHAL,17N01W27A003M,39.30099,-121.95299,66.61,68.28,Surveyed to a benchmark,0.1 ft.,5-021.70,Butte,Colusa,203.0,Observation,Part of a nested/multi-completion well,WCR2010-008419,SGMA,['Q']
44730,393012N1216873W001,24966,17N03E30E001M,30E1 - Well #1,,39.3012,-121.6873,80.0,81.9,USGS quad,5 ft.,5-021.62,Sutter,Sutter,610.0,Irrigation,Single Well,0944094,VOLUNTARY,['Q']
44731,393034N1217203W002,52656,17N02E26C501M,17N02E26,,39.30336,-121.72026,77.0,77.69,Unknown,Unknown,5-021.62,Sutter,Sutter,625.0,Irrigation,Single Well,340871,VOLUNTARY,['Q']
44732,393035N1215973W001,35472,17N03E26A002M,17N03E26A002M,,39.3035,-121.5973,88.867,89.167,Unknown,Unknown,5-021.60,North Yuba,Yuba,110.0,Irrigation,Single Well,,VOLUNTARY,['Qoa']
44733,393042N1215970W001,24488,17N03E26A003M,HC-1,17N03E26A003M,39.3042,-121.597,87.24,86.93,Unknown,Unknown,5-021.60,North Yuba,Yuba,566.0,Observation,Single Well,WCR2006-006051,SGMA,['Qoa']
44735,393043N1215967W001,59121,17N03E26A500M,PMW-31,,39.30432,-121.59671,87.54,87.22,Surveyed to a benchmark,0.1 ft.,5-021.60,North Yuba,Yuba,40.0,Observation,Single Well,WCR2022-002006,SGMA,['Qoa']
44736,393044N1238026W001,49874,,140,,39.30437,-123.80258,68.94,68.94,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,100.0,Observation,Single Well,806986,CASGEM,['Qoa']
44737,393046N1238012W001,49875,,141,,39.30456,-123.80123,87.73,87.73,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,100.0,Observation,Single Well,806985,CASGEM,['Qoa']
44740,393052N1238049W001,49881,,138,,39.30515,-123.80487,77.99,77.99,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,150.0,Observation,Single Well,806988,CASGEM,['Qoa']
44741,393054N1215973W001,38353,17N03E26A004M,HC-2A (shallow),17N03E26A004M,39.3054,-121.5973,87.57,87.09,Unknown,Unknown,5-021.60,North Yuba,Yuba,73.0,Observation,Part of a nested/multi-completion well,WCR0128987,SGMA,['Qoa']
44742,393054N1215973W002,24489,17N03E26A005M,HC-2B (intermediate),17N03E26A005M,39.3054,-121.5973,87.57,87.08,Unknown,Unknown,5-021.60,North Yuba,Yuba,207.0,Observation,Part of a nested/multi-completion well,WCR0128987,SGMA,['Qoa']
44743,393054N1215973W003,24490,17N03E26A006M,HC-2C (deep),17N03E26A006M,39.3054,-121.5973,87.57,87.03,Unknown,Unknown,5-021.60,North Yuba,Yuba,491.0,Observation,Part of a nested/multi-completion well,WCR0128987,SGMA,['Qoa']
44744,393061N1237970W001,49876,,99,,39.30613,-123.79697,109.27,111.07,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,175.0,Unknown,Single Well,529834,CASGEM,['Qoa']
44745,393061N1238013W001,49882,,123A,,39.30606,-123.80129,116.8,118.6,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,215.0,Unknown,Single Well,451645,CASGEM,['Qoa']
44746,393061N1238070W001,49865,,134 B,,39.30606,-123.80705,71.33,72.93,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,27.0,Unknown,Single Well,,VOLUNTARY,['Qoa']
44747,393062N1238089W001,49863,,137,,39.30622,-123.80889,64.06,64.06,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,150.0,Observation,Single Well,806989,CASGEM,['Qoa']
44748,393066N1238035W001,49883,,146,,39.30659,-123.80349,121.19,121.19,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,150.0,Unknown,Single Well,806981,CASGEM,['Qoa']
44749,393071N1238005W001,49868,,139,,39.30711,-123.80053,128.8,128.8,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,150.0,Observation,Single Well,806987,CASGEM,['Qoa']
44750,393072N1201315W001,17644,17N17E19K001M,17N17E19K001M,,39.3072,-120.1315,5864.04,5866.84,Unknown,Unknown,6-067,Martis Valley,Placer,201.0,Observation,Single Well,WCR1990-012318,CASGEM,['Q']
44751,393074N1237946W001,49878,,108B,,39.30738,-123.79463,124.41,125.71,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,240.0,Unknown,Single Well,710622,CASGEM,['Qoa']
44752,393074N1238051W001,49867,,134A,,39.30738,-123.80514,95.83,97.13,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,35.0,Unknown,Single Well,,VOLUNTARY,['Qoa']
44753,393074N1238094W001,49862,,136,,39.30744,-123.80939,61.39,61.39,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,150.0,Observation,Single Well,806990,CASGEM,['Qoa']
44754,393077N1237994W001,49869,,73A,,39.30771,-123.79942,135.38,135.58,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,206.0,Unknown,Single Well,341821,CASGEM,['Qoa']
44755,393079N1202452W001,17640,17N16E19G001M,17N16E19G001M,,39.3079,-120.2452,6134.01,6136.71,Unknown,Unknown,,,Placer,98.0,Residential,Unknown,372323,VOLUNTARY,['m']
44756,393080N1237956W001,49880,,142,,39.30805,-123.79557,145.52,145.52,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,150.0,Observation,Single Well,806984,CASGEM,['Qoa']
44758,393090N1237910W001,49866,,37 A,,39.309,-123.791,282.04,282.24,GPS,Unknown,,,Mendocino,65.0,Unknown,Single Well,185328,CASGEM,['Qoa']
44760,393099N1237843W001,49872,,150,,39.30989,-123.78432,348.97,350.57,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,150.0,Observation,Single Well,0929683,CASGEM,['Qoa']
44761,393100N1238004W001,49861,,25,,39.30997,-123.80045,153.25,154.05,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,115.0,Unknown,Single Well,433419,CASGEM,['Qoa']
44762,393103N1237979W001,49879,,151,,39.31027,-123.79791,187.18,187.18,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,150.0,Observation,Single Well,929684,CASGEM,['Qoa']
44763,393108N1217811W001,33034,17N02E19J001M,BMO 17N02E19J001M,,39.3108,-121.7811,72.33,73.03,Unknown,Unknown,5-021.70,Butte,Butte,365.0,Other,Single Well,56867,VOLUNTARY,['Q']
44764,393108N1219632W001,49915,17N01W22M001M,17N01W22M001M,,39.31084,-121.9632,57.0,57.2,USGS quad,5 ft.,5-021.70,Butte,Colusa,480.0,Irrigation,Single Well,93124,VOLUNTARY,['Q']
44765,393108N1237904W001,49871,,83C,,39.31077,-123.79038,289.47,290.77,GPS,Unknown,,,Mendocino,35.0,Unknown,Single Well,746721,CASGEM,['Qoa']
44766,393108N1238023W001,49864,,32 A,,39.31083,-123.8023,105.99,106.19,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,128.0,Unknown,Single Well,105135,CASGEM,['Qoa']
44768,393111N1237945W001,49870,,143,,39.31108,-123.79455,200.91,200.91,GPS,Unknown,,,Mendocino,150.0,Observation,Single Well,806983,CASGEM,['Qoa']
44769,393112N1218078W001,56325,17N01E24K001M,17N01E24K001M,,39.3112,-121.8078,71.2,71.2,Digital Elevation Model,10 ft.,5-021.70,Butte,Butte,365.0,Irrigation,Single Well,,VOLUNTARY,['Q']
44771,393114N1217718W001,56333,17N02E20K001M,17N02E20K001M,,39.3114,-121.7718,72.3,73.2,Digital Elevation Model,10 ft.,5-021.70,Butte,Butte,252.0,Unknown,Single Well,,VOLUNTARY,['Q']
44773,393115N1237860W001,49873,,145,,39.31153,-123.78605,345.88,345.88,GPS,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,100.0,Observation,Single Well,806982,CASGEM,['Qoa']
44774,393117N1215252W001,35476,17N04E21Q001M,YCWA-05,,39.31231,-121.52591,107.21,106.88,Unknown,2.5 ft.,5-021.60,North Yuba,Yuba,190.0,Observation,Single Well,454099,SGMA,['Q']
44775,393124N1238006W001,17645,17N17W30C081M,17N17W30C081M,,39.3124,-123.8006,108.74,109.14,Unknown,Unknown,1-021,Fort Bragg Terrace Area,Mendocino,128.0,Unknown,Unknown,,VOLUNTARY,['Qoa']
44776,393142N1222194W001,50047,,17N03W20G001M,,39.31415,-122.21941,111.42,111.56,Surveyed to a benchmark,0.1 ft.,5-021.52,Colusa,Colusa,275.0,Irrigation,Single Well,394451,VOLUNTARY,['Q']
44779,393169N1218004W002,24326,17N01E24A003M,17N01E24A003M,17N01E24A003M,39.3169,-121.8004,72.8,75.55,USGS quad,5 ft.,5-021.70,Butte,Butte,833.0,Observation,Part of a nested/multi-completion well,WCR2007-007865,SGMA,['Q']
44780,393169N1218004W003,37859,17N01E24A004M,BMO 17N01E24A004M,17N01E24A004M,39.3169,-121.8004,72.8,75.83,USGS quad,5 ft.,5-021.70,Butte,Butte,480.0,Observation,Part of a nested/multi-completion well,WCR2007-007865,CASGEM,['Q']
44781,393169N1218004W004,24327,17N01E24A005M,BMO 17N01E24A005M,17N01E24A005M,39.3169,-121.8004,72.8,75.8,USGS quad,5 ft.,5-021.70,Butte,Butte,305.0,Observation,Part of a nested/multi-completion well,WCR2007-007865,CASGEM,['Q']
44782,393169N1218004W005,24328,17N01E24A006M,17N01E24A006M,17N01E24A006M,39.3169,-121.8004,72.8,76.05,USGS quad,5 ft.,5-021.70,Butte,Butte,75.0,Observation,Part of a nested/multi-completion well,E054681,SGMA,['Q']
44785,393190N1215089W001,17103,17N04E22B001M,17N04E22B001M,,39.319,-121.5089,117.26,118.26,USGS quad,5 ft.,5-021.69,Wyandotte Creek,Butte,80.0,Residential,Single Well,152538,SGMA,['QPc']
44786,393210N1215913W001,16964,17N03E13N001M,17N03E13N001M,,39.321,-121.5913,87.27,88.27,Unknown,Unknown,5-021.69,Wyandotte Creek,Butte,420.0,Irrigation,Single Well,91784,VOLUNTARY,['Qoa']
44787,393211N1219475W001,49907,17N01W14N001M,17N01W14N001M,,39.32106,-121.94746,57.0,57.0,USGS quad,5 ft.,5-021.70,Butte,Colusa,275.0,Irrigation,Single Well,498195,VOLUNTARY,['Q']
44788,393212N1201502W001,17120,17N16E13K001M,17N16E13K001M,,39.3212,-120.1502,5901.003,5901.303,Surveyed to a benchmark,0.1 ft.,6-067,Martis Valley,Nevada,500.0,Observation,Part of a nested/multi-completion well,WCR1990-010488,VOLUNTARY,['Q']
44789,393212N1201502W002,35480,17N16E13K003M,17N16E13K003M,,39.3212,-120.1502,5901.003,5901.483,Surveyed to a benchmark,0.1 ft.,6-067,Martis Valley,Nevada,274.0,Observation,Part of a nested/multi-completion well,WCR1990-011933,VOLUNTARY,['Q']
44790,393213N1201502W001,39128,17N16E13K004M,17N16E13K004M,,39.3213,-120.1502,5884.0,5886.8,Unknown,Unknown,6-067,Martis Valley,Nevada,92.0,Unknown,Unknown,364901,VOLUNTARY,['Q']
44795,393249N1201433W001,35479,17N16E13H001M,17N16E13H001M,,39.3249,-120.1433,5794.01,5795.01,Unknown,Unknown,6-067,Martis Valley,Nevada,64.0,Unknown,Unknown,,VOLUNTARY,['Q']
44796,393257N1218079W001,56320,17N01E13D001M,17N01E13D001M,,39.3257,-121.8079,71.9,71.9,Digital Elevation Model,10 ft.,5-021.70,Butte,Butte,520.0,Irrigation,Single Well,,VOLUNTARY,['Q']
44798,393257N1218079W003,56322,17N01E13N001M,17N01E13N001M,,39.3257,-121.8079,71.9,71.9,Digital Elevation Model,10 ft.,5-021.70,Butte,Butte,500.0,Unknown,Single Well,,VOLUNTARY,['Q']
44800,393257N1218830W001,33031,17N01E17F001M,17N01E17F001M,17N01E17F001M,39.3257,-121.883,58.97,63.47,Unknown,Unknown,5-021.70,Butte,Butte,160.0,Observation,Part of a nested/multi-completion well,WCR1992-012802,VOLUNTARY,['Q']
44801,393257N1218830W002,16952,17N01E17F002M,BMO 17N01E17F002M,17N01E17F002M,39.3257,-121.883,59.35,63.55,USGS quad,5 ft.,5-021.70,Butte,Butte,326.0,Observation,Part of a nested/multi-completion well,WCR1992-012802,CASGEM,['Q']
44802,393257N1218830W003,16953,17N01E17F003M,BMO 17N01E17F003M,17N01E17F003M,39.3257,-121.883,59.35,63.55,USGS quad,5 ft.,5-021.70,Butte,Butte,556.0,Observation,Part of a nested/multi-completion well,WCR1992-012802,CASGEM,['Q']
44803,393258N1201435W001,48973,,Martis Valley,,39.32577,-120.14347,5792.0,5796.0,Digital Elevation Model,5 ft.,6-067,Martis Valley,Nevada,1040.0,Observation,Single Well,733241,CASGEM,['Q']
44805,393258N1217898W002,56331,17N02E18K001M,17N02E18K001M,,39.3258,-121.7898,73.9,74.9,Digital Elevation Model,10 ft.,5-021.70,Butte,Butte,454.0,Irrigation,Single Well,,VOLUNTARY,['Q']
44806,393259N1217719W001,56326,17N02E17A001M,17N02E17A001M,,39.3259,-121.7719,75.9,75.9,Digital Elevation Model,10 ft.,5-021.70,Butte,Butte,500.0,Irrigation,Single Well,,VOLUNTARY,['Q']
44807,393259N1217719W002,56327,17N02E17C002M,17N02E17C002M,,39.3259,-121.7719,75.9,75.9,Digital Elevation Model,10 ft.,5-021.70,Butte,Butte,250.0,Irrigation,Single Well,,VOLUNTARY,['Q']
44809,393259N1217719W004,56329,17N02E17P001M,17N02E17P001M,,39.3259,-121.7719,75.9,75.9,Digital Elevation Model,10 ft.,5-021.70,Butte,Butte,327.0,Irrigation,Single Well,,VOLUNTARY,['Q']
44810,393269N1217096W001,16956,17N02E14H001M,17N02E14H001M,,39.3269,-121.7096,86.29,87.99,USGS quad,5 ft.,5-021.70,Butte,Butte,102.0,Other,Single Well,404340,SGMA,['Q']
44812,393287N1231158W001,17112,17N11W18J001M,17N11W18J001M,,39.3287,-123.1158,957.87,958.87,Unknown,Unknown,1-051,Potter Valley,Mendocino,36.0,Residential,Unknown,,VOLUNTARY,['Q']
44815,393295N1201368W001,17643,17N17E18C001M,17N17E18C001M,,39.3295,-120.1368,5773.911,5775.809,Surveyed to a benchmark,0.1 ft.,6-067,Martis Valley,Nevada,64.0,Unknown,Unknown,,VOLUNTARY,['Q']
44816,393309N1201375W001,17642,17N17E07P001M,17N17E07P001M,,39.3309,-120.1375,5767.258,5769.701,Surveyed to a benchmark,0.1 ft.,6-067,Martis Valley,Nevada,64.0,Unknown,Unknown,,VOLUNTARY,['Q']
44817,393329N1217565W001,16957,17N02E16C001M,17N02E16C001M,,39.3329,-121.7565,76.31,77.31,Unknown,Unknown,5-021.70,Butte,Butte,95.0,Residential,Unknown,,VOLUNTARY,['Q']
44818,393336N1215853W001,16963,17N03E13B002M,17N03E13B002M,,39.3336,-121.5853,89.27,89.57,Unknown,Unknown,5-021.69,Wyandotte Creek,Butte,320.0,Irrigation,Single Well,498183,SGMA,['Qoa']
44819,393337N1217097W001,33033,17N02E14A001M,17N02E14A001M,,39.3337,-121.7097,84.79,86.79,USGS quad,5 ft.,5-021.70,Butte,Butte,102.0,Irrigation,Single Well,,SGMA,['Q']
44820,393339N1216758W002,52657,17N03E18B002M,17N03E18B002M,,39.33391,-121.67577,90.0,91.0,GPS,Unknown,5-021.70,Butte,Butte,209.0,Residential,Single Well,809435,VOLUNTARY,['Q']
44821,393352N1222124W001,39127,17N03W08R001M,17N03W08R001M,,39.33521,-122.21241,107.46,108.46,Surveyed to a benchmark,0.1 ft.,5-021.52,Colusa,Colusa,151.0,Residential,Single Well,49451,SGMA,['Q']
44823,393385N1216594W001,39930,17N03E08G001M,17N03E08G001M,,39.3385,-121.6594,92.28,92.58,Unknown,Unknown,5-021.70,Butte,Butte,140.0,Residential,Unknown,,VOLUNTARY,['Q']
44824,393387N1215363W001,17102,17N04E09N002M,17N04E09N002M,,39.3387,-121.5363,102.26,103.26,GPS,5 ft.,5-021.69,Wyandotte Creek,Butte,325.0,Irrigation,Single Well,38682,SGMA,['Q']
44826,393400N1219495W001,49906,17N01W10J001M,17N01W10J001M,,39.33997,-121.9495,60.0,60.3,USGS quad,5 ft.,5-021.70,Butte,Colusa,256.0,Irrigation,Single Well,97863,VOLUNTARY,['Q']
44827,393401N1201724W001,17119,17N16E11F001M,17N16E11F001M,,39.3401,-120.1724,5958.322,5957.74,Surveyed to a benchmark,0.1 ft.,6-067,Martis Valley,Nevada,227.0,Observation,Single Well,WCR1990-009866,VOLUNTARY,['Q']
44830,393403N1218080W002,56318,17N01E12D001M,17N01E12D001M,,39.3403,-121.808,68.9,68.9,Digital Elevation Model,10 ft.,5-021.70,Butte,Butte,500.0,Irrigation,Single Well,,VOLUNTARY,['Q']
44831,393403N1218080W003,56319,17N01E12G001M,17N01E12G001M,,39.3403,-121.808,68.9,68.9,Digital Elevation Model,10 ft.,5-021.70,Butte,Butte,500.0,Irrigation,Single Well,,VOLUNTARY,['Q']
44833,393403N1218453W001,56315,17N01E10J001M,17N01E10J001M,,39.3403,-121.8453,62.5,62.5,Digital Elevation Model,10 ft.,5-021.70,Butte,Butte,470.0,Irrigation,Single Well,,VOLUNTARY,['Q']
44834,393406N1219428W001,49924,17N01W11F002M,17N01W11F002M,,39.34064,-121.94277,60.0,60.0,USGS quad,5 ft.,5-021.70,Butte,Colusa,235.0,Irrigation,Single Well,1377,VOLUNTARY,['Q']
44835,393416N1220838W001,25760,17N02W09H005M,17N02W09H005M-prod,17N02W09H005M,39.34165,-122.08383,67.0,69.74,Unknown,Unknown,5-021.52,Colusa,Colusa,840.0,Irrigation,Single Well,WCR2003-009698,VOLUNTARY,['Q']
44836,393417N1220838W001,25514,17N02W09H002M,17N02W09H002M-DEEP,17N02W09H002M,39.3417,-122.0838,67.0,69.36,Digital aerial photo,0.1 ft.,5-021.52,Colusa,Colusa,806.0,Observation,Part of a nested/multi-completion well,WCR2003-009204,VOLUNTARY,['Q']
44837,393417N1220838W002,25761,17N02W09H003M,17N02W09H003M-INT,17N02W09H003M,39.3417,-122.0838,67.0,68.54,Digital aerial photo,0.1 ft.,5-021.52,Colusa,Colusa,578.0,Observation,Part of a nested/multi-completion well,WCR2003-009204,VOLUNTARY,['Q']
44838,393417N1220838W003,25515,17N02W09H004M,17N02W09H004M-SHAL,17N02W09H004M,39.3417,-122.0838,67.0,68.78,Digital aerial photo,0.1 ft.,5-021.52,Colusa,Colusa,302.0,Observation,Part of a nested/multi-completion well,WCR2003-009204,SGMA,['Q']
44840,393437N1219519W001,25258,17N01W10A001M,17N01W10A001M-DEEP,17N01W10A001M,39.3437,-121.9519,64.28,67.53,Unknown,Unknown,5-021.70,Butte,Colusa,828.0,Observation,Part of a nested/multi-completion well,WCR2010-007799,SGMA,['Q']
44841,393437N1219519W002,24658,17N01W10A002M,17N01W10A002M-DP-INT,17N01W10A002M,39.3437,-121.9519,64.28,67.07,Unknown,Unknown,5-021.70,Butte,Colusa,475.0,Observation,Part of a nested/multi-completion well,WCR2010-007799,CASGEM,['Q']
44842,393437N1219519W003,24659,17N01W10A003M,17N01W10A003M-ShlInt,17N01W10A003M,39.3437,-121.9519,64.28,66.82,Unknown,Unknown,5-021.70,Butte,Colusa,204.0,Observation,Part of a nested/multi-completion well,WCR2010-007799,CASGEM,['Q']
44843,393437N1219519W004,24660,17N01W10A004M,17N01W10A004M-SHAL,17N01W10A004M,39.3437,-121.9519,64.28,66.43,Unknown,Unknown,5-021.70,Butte,Colusa,117.0,Observation,Part of a nested/multi-completion well,WCR2010-007799,SGMA,['Q']
44844,393456N1221448W001,50045,,17N03W12B001M,,39.34561,-122.14482,72.2,73.91,Surveyed to a benchmark,0.1 ft.,5-021.52,Colusa,Colusa,675.0,Irrigation,Single Well,422730,VOLUNTARY,['Q']
44846,393476N1221838W001,17100,17N03W10C001M,17N03W10C001M,,39.3476,-122.1838,96.65,96.95,USGS quad,5 ft.,5-021.52,Colusa,Colusa,60.0,Residential,Single Well,,VOLUNTARY,['Q']
44847,393496N1215411W001,17101,17N04E08A001M,17N04E08A001M,,39.3496,-121.5411,98.25,98.25,Unknown,Unknown,5-021.69,Wyandotte Creek,Butte,290.0,Irrigation,Single Well,,VOLUNTARY,['Q']
44848,393498N1220091W001,16955,17N01W06R001M,17N01W06R001M,,39.3498,-122.0091,72.4,73.4,Unknown,Unknown,5-021.52,Colusa,Colusa,271.0,Irrigation,Unknown,USGS,VOLUNTARY,['Q']
44850,393502N1221784W001,35474,17N03W03Q001M,17N03W03Q001M,,39.3502,-122.1784,92.45,92.95,Unknown,Unknown,5-021.52,Colusa,Colusa,55.0,Stockwatering,Unknown,,VOLUNTARY,['Q']
44851,393545N1201438W001,48971,,Fibreboard,,39.34483,-120.15603,5900.0,5904.0,Digital Elevation Model,5 ft.,6-067,Martis Valley,Nevada,1220.0,Observation,Single Well,E008043,CASGEM,['Q']
44852,393545N1201438W002,48972,,Prosser Village,,39.35454,-120.14377,5839.0,5843.0,Digital Elevation Model,5 ft.,6-067,Martis Valley,Nevada,1197.0,Observation,Single Well,733242,CASGEM,['Q']
44853,393557N1221355W001,51611,,GCID 17 2 6B 1,,39.35567,-122.13554,71.2,71.2,Digital Elevation Model,5 ft.,5-021.52,Colusa,Colusa,695.0,Irrigation,Single Well,414624,VOLUNTARY,['Q']
44854,393561N1201404W001,34405,17N17E06D001M,17N17E06D001M,,39.3561,-120.1404,5828.99,5832.19,Unknown,Unknown,6-067,Martis Valley,Nevada,202.0,Unknown,Unknown,372324,VOLUNTARY,['Q']
44855,393575N1201200W001,17641,17N17E05D001M,17N17E05D001M,,39.3575,-120.12,5678.854,5682.51,Surveyed to a benchmark,0.1 ft.,6-067,Martis Valley,Nevada,109.0,Observation,Single Well,WCR1990-009807,VOLUNTARY,['Q']
44858,393619N1219101W001,25513,17N01E06D001M,17N01E06D001M,,39.3619,-121.9101,63.37,65.97,USGS quad,5 ft.,5-021.70,Butte,Colusa,500.0,Irrigation,Single Well,492130,SGMA,['Q']
